"","subj","trial","choice","roi","rt","upleftval","uprightval","downleftval","downrightval","fixdur","fixnum","revfixnum"
"11721",18,95,1,2,3250.3,95,71,161,292,18.8999999999999,6,3
"11731",18,95,1,3,3250.3,95,71,161,292,489,7,2
"11741",18,95,1,1,3250.3,95,71,161,292,189.9,8,1
"11751",18,96,0,1,3406.2,50,100,300,146,178.92,1,6
"11761",18,96,0,2,3406.2,50,100,300,146,245.01,2,5
"11771",18,96,0,4,3406.2,50,100,300,146,499.94,3,4
"11781",18,96,0,2,3406.2,50,100,300,146,178.9,4,3
"11791",18,96,0,1,3406.2,50,100,300,146,236.2,5,2
"11801",18,96,0,2,3406.2,50,100,300,146,176.9,6,1
"11971",18,99,1,2,3772.4,139,106,150,277,208.66,1,7
"11981",18,99,1,1,3772.4,139,106,150,277,588.1,2,6
"11991",18,99,1,4,3772.4,139,106,150,277,240.9,3,5
"12001",18,99,1,2,3772.4,139,106,150,277,158,4,4
"12011",18,99,1,1,3772.4,139,106,150,277,208.3,5,3
"12021",18,99,1,3,3772.4,139,106,150,277,244.9,6,2
"12031",18,99,1,1,3772.4,139,106,150,277,9.00000000000034,7,1
"12041",18,100,0,2,3943.3,29,60,270,195,129.17,1,5
"12051",18,100,0,4,3943.3,29,60,270,195,251.7,2,4
"12061",18,100,0,3,3943.3,29,60,270,195,521,3,3
"12071",18,100,0,1,3943.3,29,60,270,195,177.9,4,2
"1208",18,100,0,4,3943.3,29,60,270,195,823.8,5,1
"1209",18,101,0,3,2834.1,70,90,300,100,7.70999999999999,1,8
"12101",18,101,0,1,2834.1,70,90,300,100,276.85,2,7
"12111",18,101,0,2,2834.1,70,90,300,100,269.04,3,6
"12121",18,101,0,4,2834.1,70,90,300,100,239.8,4,5
"12131",18,101,0,3,2834.1,70,90,300,100,244.8,5,4
"12141",18,101,0,1,2834.1,70,90,300,100,159.9,6,3
"1215",18,101,0,2,2834.1,70,90,300,100,78.9000000000002,7,2
"1216",18,101,0,4,2834.1,70,90,300,100,817.9,8,1
"1217",18,102,1,3,2975.3,88,44,122,280,2.11000000000006,1,7
"1218",18,102,1,1,2975.3,88,44,122,280,180.48,2,6
"1219",18,102,1,3,2975.3,88,44,122,280,332.8,3,5
"1220",18,102,1,4,2975.3,88,44,122,280,245.9,4,4
"12211",18,102,1,2,2975.3,88,44,122,280,134.9,5,3
"12221",18,102,1,1,2975.3,88,44,122,280,150,6,2
"12231",18,102,1,3,2975.3,88,44,122,280,8.89999999999969,7,1
"12241",18,103,0,4,3249.6,51,80,260,104,132.4,1,8
"12251",18,103,0,2,3249.6,51,80,260,104,169.9,2,7
"12261",18,103,0,1,3249.6,51,80,260,104,2.99999999999989,3,6
"12271",18,103,0,3,3249.6,51,80,260,104,374,4,5
"12281",18,103,0,1,3249.6,51,80,260,104,77,5,4
"12291",18,103,0,2,3249.6,51,80,260,104,4.89999999999968,6,3
"12301",18,103,0,4,3249.6,51,80,260,104,789,7,2
"12311",18,103,0,2,3249.6,51,80,260,104,108,8,1
"1246",18,105,1,1,3720.8,90,52,94,274,161.97,1,11
"1247",18,105,1,2,3720.8,90,52,94,274,310.99,2,10
"1248",18,105,1,4,3720.8,90,52,94,274,3.80000000000003,3,9
"1249",18,105,1,3,3720.8,90,52,94,274,8.92000000000004,4,8
"12501",18,105,1,1,3720.8,90,52,94,274,200.1,5,7
"12513",18,105,1,4,3720.8,90,52,94,274,390.1,6,6
"12521",18,105,1,1,3720.8,90,52,94,274,278,7,5
"12531",18,105,1,3,3720.8,90,52,94,274,408.9,8,4
"12541",18,105,1,1,3720.8,90,52,94,274,177.8,9,3
"12551",18,105,1,3,3720.8,90,52,94,274,3.80000000000003,10,2
"12561",18,105,1,1,3720.8,90,52,94,274,3.00000000000011,11,1
"12571",18,106,0,2,3645.1,50,82,295,226,425.33,1,8
"12581",18,106,0,4,3645.1,50,82,295,226,404,2,7
"12591",18,106,0,1,3645.1,50,82,295,226,345.4,3,6
"12601",18,106,0,3,3645.1,50,82,295,226,298.3,4,5
"12613",18,106,0,4,3645.1,50,82,295,226,255,5,4
"12621",18,106,0,2,3645.1,50,82,295,226,176,6,3
"12631",18,106,0,4,3645.1,50,82,295,226,4.09999999999977,7,2
"12641",18,106,0,2,3645.1,50,82,295,226,11.6999999999998,8,1
"12651",18,107,0,4,2936.5,55,87,266,151,6.97999999999999,1,4
"12661",18,107,0,2,2936.5,55,87,266,151,418,2,3
"12671",18,107,0,4,2936.5,55,87,266,151,238.1,3,2
"12681",18,107,0,2,2936.5,55,87,266,151,389.9,4,1
"13011",18,110,0,2,6902.5,76,65,144,220,213.18,1,13
"13021",18,110,0,1,6902.5,76,65,144,220,477.1,2,12
"13031",18,110,0,2,6902.5,76,65,144,220,140.1,3,11
"1304",18,110,0,4,6902.5,76,65,144,220,428.7,4,10
"1305",18,110,0,3,6902.5,76,65,144,220,280.9,5,9
"1306",18,110,0,1,6902.5,76,65,144,220,366.9,6,8
"1307",18,110,0,2,6902.5,76,65,144,220,557.9,7,7
"13081",18,110,0,1,6902.5,76,65,144,220,605.1,8,6
"13091",18,110,0,2,6902.5,76,65,144,220,447,9,5
"13102",18,110,0,3,6902.5,76,65,144,220,9.99999999999979,10,4
"13112",18,110,0,1,6902.5,76,65,144,220,457.1,11,3
"13121",18,110,0,2,6902.5,76,65,144,220,298.900000000001,12,2
"13131",18,110,0,4,6902.5,76,65,144,220,1097.1,13,1
"13141",18,111,1,1,5588,96,51,100,240,161.02,1,11
"13151",18,111,1,2,5588,96,51,100,240,308.19,2,10
"13161",18,111,1,1,5588,96,51,100,240,358.12,3,9
"13171",18,111,1,3,5588,96,51,100,240,592.8,4,8
"13181",18,111,1,4,5588,96,51,100,240,1464.1,5,7
"13191",18,111,1,2,5588,96,51,100,240,700,6,6
"13201",18,111,1,1,5588,96,51,100,240,226,7,5
"13212",18,111,1,3,5588,96,51,100,240,323.1,8,4
"13221",18,111,1,1,5588,96,51,100,240,131.1,9,3
"13231",18,111,1,3,5588,96,51,100,240,3.99999999999956,10,2
"13241",18,111,1,1,5588,96,51,100,240,7.90000000000024,11,1
"1345",18,114,0,1,8604.3,90,121,260,192,183.6,1,13
"1346",18,114,0,3,8604.3,90,121,260,192,409,2,12
"1347",18,114,0,2,8604.3,90,121,260,192,256.1,3,11
"1348",18,114,0,4,8604.3,90,121,260,192,407,4,10
"1349",18,114,0,2,8604.3,90,121,260,192,444,5,9
"1350",18,114,0,4,8604.3,90,121,260,192,661.1,6,8
"13511",18,114,0,2,8604.3,90,121,260,192,266.999999999999,7,7
"1352",18,114,0,1,8604.3,90,121,260,192,577.999999999999,8,6
"1353",18,114,0,3,8604.3,90,121,260,192,508.999999999999,9,5
"1354",18,114,0,1,8604.3,90,121,260,192,933,10,4
"1355",18,114,0,3,8604.3,90,121,260,192,648.2,11,3
"1356",18,114,0,2,8604.3,90,121,260,192,315.1,12,2
"1357",18,114,0,4,8604.3,90,121,260,192,1114.1,13,1
"1358",18,115,1,4,3094.4,178,155,223,285,227.1,1,5
"1359",18,115,1,2,3094.4,178,155,223,285,243.1,2,4
"13601",18,115,1,1,3094.4,178,155,223,285,360.1,3,3
"13611",18,115,1,3,3094.4,178,155,223,285,893.2,4,2
"13621",18,115,1,1,3094.4,178,155,223,285,169.6,5,1
"13631",18,116,1,2,4586.4,165,154,203,272,34.3,1,9
"13641",18,116,1,1,4586.4,165,154,203,272,221.71,2,8
"13651",18,116,1,3,4586.4,165,154,203,272,373,3,7
"13661",18,116,1,1,4586.4,165,154,203,272,479.9,4,6
"13671",18,116,1,4,4586.4,165,154,203,272,366.7,5,5
"13681",18,116,1,2,4586.4,165,154,203,272,125.9,6,4
"13691",18,116,1,1,4586.4,165,154,203,272,5.90000000000002,7,3
"13701",18,116,1,3,4586.4,165,154,203,272,1396.5,8,2
"13713",18,116,1,1,4586.4,165,154,203,272,244.7,9,1
"13861",18,118,1,4,6632.7,88,101,287,202,231,1,13
"13871",18,118,1,3,6632.7,88,101,287,202,177.9,2,12
"13881",18,118,1,1,6632.7,88,101,287,202,288.1,3,11
"13891",18,118,1,3,6632.7,88,101,287,202,397,4,10
"13901",18,118,1,4,6632.7,88,101,287,202,204,5,9
"13912",18,118,1,2,6632.7,88,101,287,202,377.2,6,8
"13921",18,118,1,1,6632.7,88,101,287,202,383.9,7,7
"13931",18,118,1,2,6632.7,88,101,287,202,382.9,8,6
"13941",18,118,1,4,6632.7,88,101,287,202,246.1,9,5
"13951",18,118,1,3,6632.7,88,101,287,202,429.1,10,4
"13961",18,118,1,1,6632.7,88,101,287,202,133.900000000001,11,3
"1397",18,118,1,3,6632.7,88,101,287,202,182,12,2
"1398",18,118,1,1,6632.7,88,101,287,202,6.50000000000084,13,1
"14111",18,120,1,4,4036.7,83,37,156,290,363.61,1,10
"1412",18,120,1,3,4036.7,83,37,156,290,254.2,2,9
"1413",18,120,1,1,4036.7,83,37,156,290,280.9,3,8
"1414",18,120,1,3,4036.7,83,37,156,290,240,4,7
"14151",18,120,1,4,4036.7,83,37,156,290,235,5,6
"14161",18,120,1,2,4036.7,83,37,156,290,79.0000000000002,6,5
"14171",18,120,1,4,4036.7,83,37,156,290,2.80000000000014,7,4
"14181",18,120,1,3,4036.7,83,37,156,290,8.89999999999969,8,3
"14191",18,120,1,1,4036.7,83,37,156,290,420.1,9,2
"1420",18,120,1,3,4036.7,83,37,156,290,698.1,10,1
"1470",18,125,1,1,3765.7,63,10,153,284,156.19,1,6
"14711",18,125,1,2,3765.7,63,10,153,284,434.93,2,5
"1472",18,125,1,4,3765.7,63,10,153,284,462.17,3,4
"1473",18,125,1,2,3765.7,63,10,153,284,9.90000000000002,4,3
"1474",18,125,1,4,3765.7,63,10,153,284,287,5,2
"1475",18,125,1,3,3765.7,63,10,153,284,1598.9,6,1
"1492",18,127,0,2,4241.4,132,164,297,203,346.85,1,9
"1493",18,127,0,1,4241.4,132,164,297,203,215.01,2,8
"1494",18,127,0,4,4241.4,132,164,297,203,353.09,3,7
"1495",18,127,0,2,4241.4,132,164,297,203,405.1,4,6
"1496",18,127,0,3,4241.4,132,164,297,203,8.79999999999992,5,5
"1497",18,127,0,1,4241.4,132,164,297,203,215,6,4
"1498",18,127,0,2,4241.4,132,164,297,203,532,7,3
"1499",18,127,0,1,4241.4,132,164,297,203,298.999999999999,8,2
"1500",18,127,0,2,4241.4,132,164,297,203,177.2,9,1
"15011",18,128,1,2,6434.1,100,81,105,290,223.02,1,17
"1502",18,128,1,1,6434.1,100,81,105,290,322.13,2,16
"1503",18,128,1,3,6434.1,100,81,105,290,396.04,3,15
"1504",18,128,1,1,6434.1,100,81,105,290,236.1,4,14
"1505",18,128,1,2,6434.1,100,81,105,290,465,5,13
"1506",18,128,1,1,6434.1,100,81,105,290,399.9,6,12
"1507",18,128,1,3,6434.1,100,81,105,290,4,7,11
"1508",18,128,1,4,6434.1,100,81,105,290,6.30000000000042,8,10
"15091",18,128,1,2,6434.1,100,81,105,290,155.1,9,9
"15101",18,128,1,4,6434.1,100,81,105,290,420,10,8
"15111",18,128,1,1,6434.1,100,81,105,290,619.1,11,7
"15121",18,128,1,2,6434.1,100,81,105,290,463,12,6
"15131",18,128,1,1,6434.1,100,81,105,290,123.9,13,5
"15141",18,128,1,3,6434.1,100,81,105,290,4.10000000000021,14,4
"15151",18,128,1,4,6434.1,100,81,105,290,15.2000000000001,15,3
"15161",18,128,1,3,6434.1,100,81,105,290,675.9,16,2
"15171",18,128,1,1,6434.1,100,81,105,290,160.2,17,1
"15181",18,129,1,4,5642.9,51,24,97,221,374.87,1,6
"15191",18,129,1,3,5642.9,51,24,97,221,366.1,2,5
"1520",18,129,1,4,5642.9,51,24,97,221,415.9,3,4
"15211",18,129,1,3,5642.9,51,24,97,221,654.1,4,3
"15221",18,129,1,1,5642.9,51,24,97,221,1709,5,2
"15231",18,129,1,2,5642.9,51,24,97,221,1.90000000000001,6,1
"1524",18,130,0,1,7702.8,70,100,245,150,412.5,1,13
"1525",18,130,0,2,7702.8,70,100,245,150,1172.9,2,12
"15261",18,130,0,4,7702.8,70,100,245,150,4,3,11
"15271",18,130,0,3,7702.8,70,100,245,150,10.8000000000001,4,10
"15281",18,130,0,1,7702.8,70,100,245,150,357.1,5,9
"15291",18,130,0,2,7702.8,70,100,245,150,315.9,6,8
"15301",18,130,0,3,7702.8,70,100,245,150,11.0000000000001,7,7
"15312",18,130,0,1,7702.8,70,100,245,150,497.100000000001,8,6
"15321",18,130,0,3,7702.8,70,100,245,150,505.8,9,5
"15331",18,130,0,4,7702.8,70,100,245,150,193.000000000001,10,4
"15341",18,130,0,2,7702.8,70,100,245,150,286.6,11,3
"15351",18,130,0,4,7702.8,70,100,245,150,198.2,12,2
"15361",18,130,0,2,7702.8,70,100,245,150,43.0000000000001,13,1
"15611",18,135,0,2,13178.6,95,110,221,150,208.71,1,20
"15621",18,135,0,1,13178.6,95,110,221,150,370.96,2,19
"15631",18,135,0,2,13178.6,95,110,221,150,460,3,18
"1564",18,135,0,4,13178.6,95,110,221,150,401,4,17
"1565",18,135,0,2,13178.6,95,110,221,150,356.8,5,16
"1566",18,135,0,3,13178.6,95,110,221,150,379,6,15
"1567",18,135,0,1,13178.6,95,110,221,150,472.2,7,14
"15681",18,135,0,2,13178.6,95,110,221,150,340.1,8,13
"15691",18,135,0,3,13178.6,95,110,221,150,514,9,12
"15701",18,135,0,1,13178.6,95,110,221,150,224.8,10,11
"15712",18,135,0,2,13178.6,95,110,221,150,601.999999999999,11,10
"15721",18,135,0,1,13178.6,95,110,221,150,1127,12,9
"15731",18,135,0,3,13178.6,95,110,221,150,4.99999999999989,13,8
"15741",18,135,0,4,13178.6,95,110,221,150,3.80000000000003,14,7
"1575",18,135,0,2,13178.6,95,110,221,150,3264.1,15,6
"1576",18,135,0,3,13178.6,95,110,221,150,126.899999999999,16,5
"1577",18,135,0,1,13178.6,95,110,221,150,173.999999999999,17,4
"1578",18,135,0,2,13178.6,95,110,221,150,146.100000000001,18,3
"1579",18,135,0,4,13178.6,95,110,221,150,1922,19,2
"1580",18,135,0,2,13178.6,95,110,221,150,112.1,20,1
"15812",18,136,0,1,2896.2,162,210,299,212,214,1,3
"15821",18,136,0,2,2896.2,162,210,299,212,290.9,2,2
"15831",18,136,0,4,2896.2,162,210,299,212,296.1,3,1
"1588",18,138,1,3,7477.7,97,54,174,249,203,1,15
"1589",18,138,1,4,7477.7,97,54,174,249,457.9,2,14
"1590",18,138,1,2,7477.7,97,54,174,249,971,3,13
"15911",18,138,1,1,7477.7,97,54,174,249,248.9,4,12
"1592",18,138,1,3,7477.7,97,54,174,249,155,5,11
"1593",18,138,1,1,7477.7,97,54,174,249,273.2,6,10
"1594",18,138,1,3,7477.7,97,54,174,249,489.1,7,9
"1595",18,138,1,4,7477.7,97,54,174,249,473.9,8,8
"1596",18,138,1,2,7477.7,97,54,174,249,342.099999999999,9,7
"1597",18,138,1,4,7477.7,97,54,174,249,176.9,10,6
"1598",18,138,1,2,7477.7,97,54,174,249,343.3,11,5
"1599",18,138,1,4,7477.7,97,54,174,249,198.099999999999,12,4
"1600",18,138,1,2,7477.7,97,54,174,249,151.1,13,3
"1601",18,138,1,1,7477.7,97,54,174,249,216.2,14,2
"1602",18,138,1,3,7477.7,97,54,174,249,266.100000000001,15,1
"16151",18,141,0,4,6240.9,50,70,297,100,195.6,1,9
"16161",18,141,0,2,6240.9,50,70,297,100,84.1000000000001,2,8
"16171",18,141,0,4,6240.9,50,70,297,100,435.1,3,7
"16181",18,141,0,3,6240.9,50,70,297,100,262.9,4,6
"16191",18,141,0,4,6240.9,50,70,297,100,8.10000000000022,5,5
"16201",18,141,0,2,6240.9,50,70,297,100,585.9,6,4
"16211",18,141,0,1,6240.9,50,70,297,100,1014.9,7,3
"16221",18,141,0,2,6240.9,50,70,297,100,209,8,2
"16231",18,141,0,4,6240.9,50,70,297,100,843.9,9,1
"16241",18,142,1,3,4064.5,64,47,101,283,226.8,1,3
"1625",18,142,1,4,4064.5,64,47,101,283,1863,2,2
"1626",18,142,1,3,4064.5,64,47,101,283,9.80000000000025,3,1
"1627",18,143,0,1,3914,37,53,258,217,205.83,1,9
"1628",18,143,0,4,3914,37,53,258,217,6.05,2,8
"1629",18,143,0,2,3914,37,53,258,217,314.27,3,7
"1630",18,143,0,4,3914,37,53,258,217,237,4,6
"16311",18,143,0,3,3914,37,53,258,217,6.00000000000001,5,5
"1632",18,143,0,1,3914,37,53,258,217,209.1,6,4
"1633",18,143,0,2,3914,37,53,258,217,453.8,7,3
"1634",18,143,0,1,3914,37,53,258,217,251.9,8,2
"1635",18,143,0,2,3914,37,53,258,217,123.1,9,1
"1636",18,144,1,1,3706.1,112,58,129,216,201.96,1,10
"1637",18,144,1,3,3706.1,112,58,129,216,504.19,2,9
"1638",18,144,1,1,3706.1,112,58,129,216,286.8,3,8
"1639",18,144,1,3,3706.1,112,58,129,216,2.99999999999989,4,7
"1640",18,144,1,1,3706.1,112,58,129,216,137,5,6
"16411",18,144,1,3,3706.1,112,58,129,216,313.9,6,5
"1642",18,144,1,4,3706.1,112,58,129,216,303.9,7,4
"1643",18,144,1,2,3706.1,112,58,129,216,174.1,8,3
"1644",18,144,1,1,3706.1,112,58,129,216,144.1,9,2
"1645",18,144,1,3,3706.1,112,58,129,216,4.90000000000013,10,1
"1646",18,145,1,3,3484.7,78,46,154,260,173.39,1,8
"1647",18,145,1,4,3484.7,78,46,154,260,295.88,2,7
"1648",18,145,1,2,3484.7,78,46,154,260,485.2,3,6
"1649",18,145,1,4,3484.7,78,46,154,260,517.9,4,5
"1650",18,145,1,2,3484.7,78,46,154,260,162,5,4
"16511",18,145,1,1,3484.7,78,46,154,260,216.1,6,3
"16521",18,145,1,3,3484.7,78,46,154,260,750.9,7,2
"1653",18,145,1,1,3484.7,78,46,154,260,14.0000000000002,8,1
"1654",18,146,1,1,3871.4,82,61,179,219,110.77,1,9
"1655",18,146,1,3,3871.4,82,61,179,219,310.44,2,8
"16561",18,146,1,4,3871.4,82,61,179,219,185.92,3,7
"16571",18,146,1,2,3871.4,82,61,179,219,374,4,6
"16581",18,146,1,4,3871.4,82,61,179,219,536,5,5
"16591",18,146,1,2,3871.4,82,61,179,219,190.1,6,4
"16601",18,146,1,1,3871.4,82,61,179,219,253.1,7,3
"16611",18,146,1,3,3871.4,82,61,179,219,1009.1,8,2
"16621",18,146,1,1,3871.4,82,61,179,219,211.6,9,1
"16801",18,148,0,2,3560.9,13,54,281,95,190.02,1,8
"16811",18,148,0,1,3560.9,13,54,281,95,393.99,2,7
"16821",18,148,0,3,3560.9,13,54,281,95,391.09,3,6
"16831",18,148,0,1,3560.9,13,54,281,95,303,4,5
"16841",18,148,0,4,3560.9,13,54,281,95,238.3,5,4
"16851",18,148,0,2,3560.9,13,54,281,95,350.2,6,3
"1686",18,148,0,4,3560.9,13,54,281,95,1133.5,7,2
"1687",18,148,0,2,3560.9,13,54,281,95,28.5000000000002,8,1
"1698",18,150,0,1,5175,138,149,289,154,315.02,1,9
"1699",18,150,0,2,5175,138,149,289,154,441.17,2,8
"1700",18,150,0,3,5175,138,149,289,154,516.2,3,7
"17011",18,150,0,4,5175,138,149,289,154,178,4,6
"17021",18,150,0,2,5175,138,149,289,154,249,5,5
"17031",18,150,0,1,5175,138,149,289,154,644.8,6,4
"17041",18,150,0,2,5175,138,149,289,154,1235.9,7,3
"17051",18,150,0,4,5175,138,149,289,154,725.000000000001,8,2
"17061",18,150,0,2,5175,138,149,289,154,307.6,9,1
"17071",18,151,0,4,4357.1,75,100,241,108,8.74999999999998,1,11
"17081",18,151,0,2,4357.1,75,100,241,108,333.44,2,10
"17091",18,151,0,1,4357.1,75,100,241,108,306.97,3,9
"17101",18,151,0,3,4357.1,75,100,241,108,436.1,4,8
"17111",18,151,0,1,4357.1,75,100,241,108,269,5,7
"17121",18,151,0,2,4357.1,75,100,241,108,206.1,6,6
"17131",18,151,0,4,4357.1,75,100,241,108,299.9,7,5
"17141",18,151,0,2,4357.1,75,100,241,108,209,8,4
"17151",18,151,0,4,4357.1,75,100,241,108,3.19999999999965,9,3
"17161",18,151,0,1,4357.1,75,100,241,108,197,10,2
"17171",18,151,0,2,4357.1,75,100,241,108,1157.5,11,1
"1723",18,153,1,2,5186.2,86,98,274,227,380.28,1,11
"1724",18,153,1,4,5186.2,86,98,274,227,268,2,10
"1725",18,153,1,3,5186.2,86,98,274,227,387.9,3,9
"1726",18,153,1,1,5186.2,86,98,274,227,440.8,4,8
"1727",18,153,1,2,5186.2,86,98,274,227,326,5,7
"1728",18,153,1,4,5186.2,86,98,274,227,308.1,6,6
"1729",18,153,1,3,5186.2,86,98,274,227,270.1,7,5
"1730",18,153,1,1,5186.2,86,98,274,227,228.5,8,4
"17311",18,153,1,2,5186.2,86,98,274,227,599,9,3
"1732",18,153,1,1,5186.2,86,98,274,227,417.1,10,2
"1733",18,153,1,3,5186.2,86,98,274,227,12.1000000000002,11,1
"1734",18,154,0,1,3554.2,40,73,283,162,281.304,1,10
"17351",18,154,0,2,3554.2,40,73,283,162,402.04,2,9
"17361",18,154,0,4,3554.2,40,73,283,162,223.04,3,8
"17371",18,154,0,3,3554.2,40,73,283,162,180.1,4,7
"17381",18,154,0,1,3554.2,40,73,283,162,150.4,5,6
"17391",18,154,0,3,3554.2,40,73,283,162,2.8999999999999,6,5
"17401",18,154,0,2,3554.2,40,73,283,162,278.2,7,4
"17411",18,154,0,4,3554.2,40,73,283,162,500,8,3
"17421",18,154,0,2,3554.2,40,73,283,162,238,9,2
"17431",18,154,0,1,3554.2,40,73,283,162,253.3,10,1
"17441",18,155,0,1,2168.7,106,149,260,150,175.85,1,4
"17451",18,155,0,2,2168.7,106,149,260,150,381.11,2,3
"17461",18,155,0,4,2168.7,106,149,260,150,460.03,3,2
"17471",18,155,0,2,2168.7,106,149,260,150,837.2,4,1
"17521",18,157,1,1,2873.6,119,100,125,285,327.93,1,7
"1753",18,157,1,3,2873.6,119,100,125,285,154.98,2,6
"1754",18,157,1,1,2873.6,119,100,125,285,169.84,3,5
"17551",18,157,1,2,2873.6,119,100,125,285,252,4,4
"17561",18,157,1,4,2873.6,119,100,125,285,260.1,5,3
"17571",18,157,1,2,2873.6,119,100,125,285,429.1,6,2
"17581",18,157,1,1,2873.6,119,100,125,285,468.4,7,1
"1769",18,159,1,1,2376.3,100,63,124,287,103.02,1,6
"1770",18,159,1,2,2376.3,100,63,124,287,572.58,2,5
"17711",18,159,1,4,2376.3,100,63,124,287,456.81,3,4
"17721",18,159,1,3,2376.3,100,63,124,287,253,4,3
"17731",18,159,1,1,2376.3,100,63,124,287,68.5,5,2
"17741",18,159,1,3,2376.3,100,63,124,287,247.1,6,1
"17751",18,160,0,1,4037.9,140,150,209,160,213.89,1,8
"17761",18,160,0,2,4037.9,140,150,209,160,1249.02,2,7
"17771",18,160,0,4,4037.9,140,150,209,160,148,3,6
"17781",18,160,0,2,4037.9,140,150,209,160,266.1,4,5
"17791",18,160,0,1,4037.9,140,150,209,160,429,5,4
"17801",18,160,0,3,4037.9,140,150,209,160,296.2,6,3
"17811",18,160,0,4,4037.9,140,150,209,160,398.1,7,2
"17821",18,160,0,2,4037.9,140,150,209,160,496.3,8,1
"18131",18,165,0,2,2560.6,30,60,226,64,16.78,1,6
"1814",18,165,0,4,2560.6,30,60,226,64,634.8,2,5
"1815",18,165,0,2,2560.6,30,60,226,64,163,3,4
"1816",18,165,0,3,2560.6,30,60,226,64,372.1,4,3
"1817",18,165,0,1,2560.6,30,60,226,64,36,5,2
"1818",18,165,0,2,2560.6,30,60,226,64,147,6,1
"1819",18,166,1,3,2244.7,126,70,140,270,128.22,1,4
"1820",18,166,1,1,2244.7,126,70,140,270,192.9,2,3
"18211",18,166,1,2,2244.7,126,70,140,270,249,3,2
"1822",18,166,1,4,2244.7,126,70,140,270,77.1,4,1
"1827",18,168,1,1,2614.4,95,59,110,294,76.88,1,6
"1828",18,168,1,2,2614.4,95,59,110,294,436.07,2,5
"1829",18,168,1,4,2614.4,95,59,110,294,478.09,3,4
"1830",18,168,1,3,2614.4,95,59,110,294,352.5,4,3
"1831",18,168,1,1,2614.4,95,59,110,294,252,5,2
"1832",18,168,1,3,2614.4,95,59,110,294,300.1,6,1
"1840",18,170,0,3,3157.5,46,92,295,191,4.90999999999997,1,6
"1841",18,170,0,4,3157.5,46,92,295,191,357,2,5
"1842",18,170,0,2,3157.5,46,92,295,191,163.9,3,4
"1843",18,170,0,1,3157.5,46,92,295,191,358.1,4,3
"1844",18,170,0,2,3157.5,46,92,295,191,705.1,5,2
"1845",18,170,0,4,3157.5,46,92,295,191,90.0000000000003,6,1
"1846",18,171,0,4,8338.5,82,73,129,229,104.7,1,14
"1847",18,171,0,3,8338.5,82,73,129,229,781,2,13
"1848",18,171,0,1,8338.5,82,73,129,229,67.9999999999996,3,12
"1849",18,171,0,2,8338.5,82,73,129,229,466,4,11
"1850",18,171,0,3,8338.5,82,73,129,229,732.1,5,10
"18511",18,171,0,4,8338.5,82,73,129,229,152.1,6,9
"18521",18,171,0,2,8338.5,82,73,129,229,509.200000000001,7,8
"1853",18,171,0,1,8338.5,82,73,129,229,245.900000000001,8,7
"1854",18,171,0,3,8338.5,82,73,129,229,207.9,9,6
"1855",18,171,0,2,8338.5,82,73,129,229,788.1,10,5
"1856",18,171,0,1,8338.5,82,73,129,229,706,11,4
"1857",18,171,0,2,8338.5,82,73,129,229,521.999999999999,12,3
"1858",18,171,0,1,8338.5,82,73,129,229,382.9,13,2
"1859",18,171,0,3,8338.5,82,73,129,229,7.10000000000122,14,1
"18711",18,174,1,3,1825.4,146,95,158,284,94.49,1,3
"18721",18,174,1,2,1825.4,146,95,158,284,176,2,2
"1873",18,174,1,3,1825.4,146,95,158,284,3.1000000000001,3,1
"1886",18,177,0,2,5331,163,183,290,221,510.9,1,8
"1887",18,177,0,4,5331,163,183,290,221,155,2,7
"1888",18,177,0,3,5331,163,183,290,221,231.1,3,6
"1889",18,177,0,1,5331,163,183,290,221,418,4,5
"1890",18,177,0,2,5331,163,183,290,221,363.1,5,4
"18911",18,177,0,3,5331,163,183,290,221,745,6,3
"18921",18,177,0,2,5331,163,183,290,221,1378,7,2
"1893",18,177,0,4,5331,163,183,290,221,278.1,8,1
"19011",18,179,0,2,2943.7,55,62,267,141,15.8,1,5
"19021",18,179,0,4,2943.7,55,62,267,141,312.9,2,4
"1903",18,179,0,2,2943.7,55,62,267,141,1171,3,3
"1904",18,179,0,4,2943.7,55,62,267,141,7.00000000000012,4,2
"1905",18,179,0,3,2943.7,55,62,267,141,110,5,1
"1930",18,183,1,1,5047.8,71,82,288,119,326.4,1,8
"19311",18,183,1,3,5047.8,71,82,288,119,436,2,7
"19321",18,183,1,1,5047.8,71,82,288,119,250,3,6
"19331",18,183,1,2,5047.8,71,82,288,119,653.1,4,5
"1934",18,183,1,1,5047.8,71,82,288,119,418.1,5,4
"1935",18,183,1,3,5047.8,71,82,288,119,7.00000000000012,6,3
"1936",18,183,1,2,5047.8,71,82,288,119,314.999999999999,7,2
"1937",18,183,1,1,5047.8,71,82,288,119,304.2,8,1
"1950",18,185,1,1,2815.9,70,40,78,159,230.87,1,8
"19511",18,185,1,2,2815.9,70,40,78,159,406.01,2,7
"19521",18,185,1,4,2815.9,70,40,78,159,221.98,3,6
"19531",18,185,1,3,2815.9,70,40,78,159,263.9,4,5
"1954",18,185,1,1,2815.9,70,40,78,159,431.1,5,4
"1955",18,185,1,4,2815.9,70,40,78,159,227.8,6,3
"1956",18,185,1,2,2815.9,70,40,78,159,187,7,2
"1957",18,185,1,4,2815.9,70,40,78,159,275.1,8,1
"1958",18,186,0,4,2730.8,44,75,291,80,39.3999999999999,1,5
