V1,subj,rt,choice,upleftval,uprightval,downleftval,downrightval,roi,fixdur,fixnum,revfixnum,trial
22063,138,3308,0,5,6,6,3,2,220,4,5,82
22064,138,3308,0,5,6,6,3,1,288,5,4,82
22065,138,3308,0,5,6,6,3,3,210,6,3,82
22066,138,3308,0,5,6,6,3,4,232,7,2,82
22067,138,3308,0,5,6,6,3,2,100,8,1,82
22162,138,2359,0,6,7,3,6,1,368,1,5,83
22163,138,2359,0,6,7,3,6,2,473,2,4,83
22164,138,2359,0,6,7,3,6,4,128,3,3,83
22165,138,2359,0,6,7,3,6,1,539,4,2,83
22166,138,2359,0,6,7,3,6,4,224,5,1,83
22213,138,1373,0,1,5,2,9,1,462,1,2,84
22214,138,1373,0,1,5,2,9,2,601,2,1,84
23008,138,5202,0,6,7,2,6,1,186,1,15,85
23009,138,5202,0,6,7,2,6,2,374,2,14,85
23010,138,5202,0,6,7,2,6,4,106,3,13,85
23011,138,5202,0,6,7,2,6,3,146,4,12,85
23012,138,5202,0,6,7,2,6,1,93,5,11,85
23013,138,5202,0,6,7,2,6,4,199,6,10,85
23014,138,5202,0,6,7,2,6,2,569,7,9,85
23015,138,5202,0,6,7,2,6,1,446,8,8,85
23016,138,5202,0,6,7,2,6,4,330,9,7,85
23017,138,5202,0,6,7,2,6,2,444,10,6,85
23018,138,5202,0,6,7,2,6,1,276,11,5,85
23019,138,5202,0,6,7,2,6,3,139,12,4,85
23020,138,5202,0,6,7,2,6,4,103,13,3,85
23021,138,5202,0,6,7,2,6,2,335,14,2,85
23022,138,5202,0,6,7,2,6,4,145,15,1,85
23191,138,1375,0,1,1,9,4,1,403,1,2,86
23192,138,1375,0,1,1,9,4,2,666,2,1,86
23252,138,1056,1,9,1,3,9,1,359,1,2,87
23253,138,1056,1,9,1,3,9,2,360,2,1,87
23306,138,2222,0,1,5,3,7,1,301,1,4,88
23307,138,2222,0,1,5,3,7,2,584,2,3,88
23308,138,2222,0,1,5,3,7,1,413,3,2,88
23309,138,2222,0,1,5,3,7,2,414,4,1,88
23403,138,3405,1,8,6,3,6,1,541,1,5,89
23404,138,3405,1,8,6,3,6,2,888,2,4,89
23405,138,3405,1,8,6,3,6,1,599,3,3,89
23406,138,3405,1,8,6,3,6,2,417,4,2,89
23407,138,3405,1,8,6,3,6,1,303,5,1,89
23457,138,2869,0,1,8,6,3,1,305,1,6,90
23458,138,2869,0,1,8,6,3,2,911,2,5,90
23459,138,2869,0,1,8,6,3,1,522,3,4,90
23460,138,2869,0,1,8,6,3,4,246,4,3,90
23461,138,2869,0,1,8,6,3,3,93,5,2,90
23462,138,2869,0,1,8,6,3,2,96,6,1,90
23583,138,2622,1,5,3,4,7,1,1386,1,3,91
23584,138,2622,1,5,3,4,7,2,510,2,2,91
23585,138,2622,1,5,3,4,7,1,261,3,1,91
8101,139,1123,0,1,9,9,2,1,371,1,2,1
8102,139,1123,0,1,9,9,2,2,424,2,1,1
8158,139,1649,1,1,1,2,6,1,507,1,3,2
8159,139,1649,1,1,1,2,6,2,393,2,2,2
8160,139,1649,1,1,1,2,6,1,356,3,1,2
8201,139,1465,0,3,9,8,3,1,463,1,2,3
8202,139,1465,0,3,9,8,3,2,652,2,1,3
8248,139,1179,0,1,9,9,2,1,381,1,2,4
8249,139,1179,0,1,9,9,2,2,442,2,1,4
8394,139,1341,0,1,9,7,3,1,532,1,2,5
8395,139,1341,0,1,9,7,3,2,343,2,1,5
8442,139,861,1,9,5,2,8,1,324,1,2,6
8443,139,861,1,9,5,2,8,2,174,2,1,6
8486,139,1350,1,9,7,2,6,1,364,1,3,7
8487,139,1350,1,9,7,2,6,2,161,2,2,7
8488,139,1350,1,9,7,2,6,1,347,3,1,7
8642,139,1592,0,5,5,2,8,1,570,1,2,8
8643,139,1592,0,5,5,2,8,2,648,2,1,8
8690,139,1359,0,1,5,4,7,1,555,1,2,9
8691,139,1359,0,1,5,4,7,2,315,2,1,9
9272,139,1445,0,3,9,6,2,1,768,1,2,10
9273,139,1445,0,3,9,6,2,2,331,2,1,10
9334,139,1386,0,5,9,7,2,1,590,1,2,11
9335,139,1386,0,5,9,7,2,2,402,2,1,11
9487,139,980,1,9,5,2,7,1,307,1,2,12
9488,139,980,1,9,5,2,7,2,358,2,1,12
9670,139,811,1,9,7,4,6,1,418,1,2,13
9671,139,811,1,9,7,4,6,2,16,2,1,13
9699,139,3293,1,5,1,7,2,1,522,1,5,14
9700,139,3293,1,5,1,7,2,2,437,2,4,14
9701,139,3293,1,5,1,7,2,1,623,3,3,14
9702,139,3293,1,5,1,7,2,2,746,4,2,14
9703,139,3293,1,5,1,7,2,1,6,5,1,14
9811,139,1188,0,1,3,7,2,1,363,1,2,15
9812,139,1188,0,1,3,7,2,2,485,2,1,15
9849,139,1823,1,5,3,3,9,1,297,1,3,16
9850,139,1823,1,5,3,3,9,2,443,2,2,16
9851,139,1823,1,5,3,3,9,1,485,3,1,16
9946,139,1240,1,9,1,4,6,1,496,1,2,17
9947,139,1240,1,9,1,4,6,2,409,2,1,17
10155,139,1898,0,9,9,4,7,1,831,1,2,18
10156,139,1898,0,9,9,4,7,2,679,2,1,18
10244,139,1378,0,9,9,6,4,1,482,1,2,19
10245,139,1378,0,9,9,6,4,2,549,2,1,19
10319,139,1085,1,9,5,4,7,1,473,1,2,20
10320,139,1085,1,9,5,4,7,2,254,2,1,20
10375,139,1190,1,9,3,4,9,1,405,1,2,21
10376,139,1190,1,9,3,4,9,2,458,2,1,21
10650,139,1181,0,5,9,7,2,1,591,1,2,22
10651,139,1181,0,5,9,7,2,2,272,2,1,22
10794,139,2317,1,1,3,7,3,1,352,1,3,23
10795,139,2317,1,1,3,7,3,2,561,2,2,23
10796,139,2317,1,1,3,7,3,1,946,3,1,23
10911,139,1412,0,3,9,9,3,1,531,1,2,24
10912,139,1412,0,3,9,9,3,2,525,2,1,24
11143,139,838,1,9,1,2,7,1,363,1,2,25
11144,139,838,1,9,1,2,7,2,151,2,1,25
11252,139,1084,1,1,1,4,6,1,762,1,1,26
11805,139,1618,1,1,1,9,3,1,346,1,3,27
11806,139,1618,1,1,1,9,3,2,464,2,2,27
11807,139,1618,1,1,1,9,3,1,392,3,1,27
11857,139,1697,0,1,1,3,7,1,565,1,2,28
11858,139,1697,0,1,1,3,7,2,657,2,1,28
11984,139,6002,0,1,5,7,2,1,384,1,9,29
11985,139,6002,0,1,5,7,2,2,810,2,8,29
11986,139,6002,0,1,5,7,2,1,1563,3,7,29
11987,139,6002,0,1,5,7,2,2,614,4,6,29
11988,139,6002,0,1,5,7,2,1,416,5,5,29
11989,139,6002,0,1,5,7,2,4,273,6,4,29
11990,139,6002,0,1,5,7,2,3,264,7,3,29
11991,139,6002,0,1,5,7,2,1,200,8,2,29
11992,139,6002,0,1,5,7,2,2,254,9,1,29
12027,139,750,0,3,1,2,9,1,228,1,2,30
12028,139,750,0,3,1,2,9,2,168,2,1,30
12127,139,1646,1,9,1,3,9,1,519,1,3,31
12128,139,1646,1,9,1,3,9,2,623,2,2,31
12129,139,1646,1,9,1,3,9,1,33,3,1,31
12160,139,1648,1,3,5,3,7,1,440,1,3,32
12161,139,1648,1,3,5,3,7,2,482,2,2,32
12162,139,1648,1,3,5,3,7,1,313,3,1,32
12450,139,1464,0,9,9,7,2,1,514,1,2,33
12451,139,1464,0,9,9,7,2,2,579,2,1,33
12491,139,1410,0,1,9,8,4,1,334,1,2,34
12492,139,1410,0,1,9,8,4,2,726,2,1,34
13018,139,1770,1,3,1,6,3,1,346,1,3,35
13019,139,1770,1,3,1,6,3,2,404,2,2,35
13020,139,1770,1,3,1,6,3,1,598,3,1,35
13234,139,5712,1,1,1,2,6,1,679,1,4,36
13235,139,5712,1,1,1,2,6,2,652,2,3,36
13236,139,5712,1,1,1,2,6,1,2037,3,2,36
13237,139,5712,1,1,1,2,6,2,1597,4,1,36
13764,139,1103,1,9,1,2,9,1,480,1,2,37
13765,139,1103,1,9,1,2,9,2,254,2,1,37
13810,139,1187,1,9,3,4,9,1,525,1,2,38
13811,139,1187,1,9,3,4,9,2,253,2,1,38
14001,139,1302,0,5,9,8,2,1,326,1,3,39
14002,139,1302,0,5,9,8,2,2,443,2,2,39
14003,139,1302,0,5,9,8,2,1,127,3,1,39
14073,139,2015,0,3,9,6,4,1,245,1,3,40
14074,139,2015,0,3,9,6,4,2,558,2,2,40
14075,139,2015,0,3,9,6,4,1,621,3,1,40
14148,139,1074,1,9,9,4,8,1,335,1,3,41
14149,139,1074,1,9,9,4,8,2,343,2,2,41
14150,139,1074,1,9,9,4,8,1,13,3,1,41
14202,139,1066,0,5,3,8,2,1,607,1,2,42
14203,139,1066,0,5,3,8,2,2,149,2,1,42
14301,139,1068,0,5,9,8,2,1,406,1,2,43
14302,139,1068,0,5,9,8,2,2,296,2,1,43
14374,139,899,1,9,5,4,7,1,371,1,2,44
14375,139,899,1,9,5,4,7,2,210,2,1,44
14736,139,1082,1,9,5,2,8,1,325,1,2,45
14737,139,1082,1,9,5,2,8,2,439,2,1,45
14841,139,1144,0,3,1,6,4,1,305,1,2,46
14842,139,1144,0,3,1,6,4,2,483,2,1,46
14902,139,1526,0,1,7,4,6,1,757,1,2,47
14903,139,1526,0,1,7,4,6,2,396,2,1,47
14957,139,1292,0,1,9,7,2,1,363,1,2,48
14958,139,1292,0,1,9,7,2,2,606,2,1,48
15079,139,1257,1,3,1,6,4,1,434,1,2,49
15080,139,1257,1,3,1,6,4,2,486,2,1,49
15119,139,1140,0,1,1,6,2,1,393,1,2,50
15120,139,1140,0,1,1,6,2,2,281,2,1,50
15484,139,848,1,9,5,2,8,1,301,1,2,51
15485,139,848,1,9,5,2,8,2,264,2,1,51
15558,139,802,0,1,9,7,4,1,312,1,2,52
15559,139,802,0,1,9,7,4,2,172,2,1,52
15644,139,3775,0,3,1,3,7,1,598,1,6,53
15645,139,3775,0,3,1,3,7,2,1048,2,5,53
15646,139,3775,0,3,1,3,7,1,348,3,4,53
15647,139,3775,0,3,1,3,7,3,278,4,3,53
15648,139,3775,0,3,1,3,7,4,484,5,2,53
15649,139,3775,0,3,1,3,7,2,31,6,1,53
15791,139,720,1,9,1,2,6,1,281,1,2,54
15792,139,720,1,9,1,2,6,2,8,2,1,54
15985,139,977,0,3,9,3,7,1,312,1,2,55
15986,139,977,0,3,9,3,7,2,356,2,1,55
16041,139,740,0,1,9,6,2,1,177,1,2,56
16042,139,740,0,1,9,6,2,2,273,2,1,56
16192,139,802,1,9,1,4,7,1,402,1,2,57
16193,139,802,1,9,1,4,7,2,70,2,1,57
16308,139,774,0,1,9,9,2,1,305,1,2,58
16309,139,774,0,1,9,9,2,2,177,2,1,58
16364,139,1193,0,1,9,6,2,1,707,1,2,59
16365,139,1193,0,1,9,6,2,2,248,2,1,59
16590,139,1148,1,9,3,4,8,1,866,1,1,60
16926,139,789,1,9,9,3,8,1,415,1,2,61
16927,139,789,1,9,9,3,8,2,236,2,1,61
16974,139,883,0,5,9,7,2,1,192,1,2,62
16975,139,883,0,5,9,7,2,2,370,2,1,62
17191,139,1065,1,9,9,2,7,1,287,1,3,63
17192,139,1065,1,9,9,2,7,2,352,2,2,63
17193,139,1065,1,9,9,2,7,1,26,3,1,63
17268,139,706,1,9,1,2,8,1,361,1,2,64
17269,139,706,1,9,1,2,8,2,61,2,1,64
17391,139,1521,0,3,9,6,3,1,634,1,2,65
17392,139,1521,0,3,9,6,3,2,577,2,1,65
17457,139,1619,0,5,9,3,6,1,350,1,3,66
17458,139,1619,0,5,9,3,6,2,691,2,2,66
17459,139,1619,0,5,9,3,6,1,179,3,1,66
17545,139,1451,0,1,5,7,3,1,319,1,2,67
17546,139,1451,0,1,5,7,3,2,773,2,1,67
17649,139,1066,1,9,5,3,6,1,494,1,2,68
17650,139,1066,1,9,5,3,6,2,292,2,1,68
17695,139,1187,0,1,9,9,4,1,531,1,2,69
17696,139,1187,0,1,9,9,4,2,314,2,1,69
17756,139,951,1,9,1,4,7,1,437,1,2,70
17757,139,951,1,9,1,4,7,2,224,2,1,70
17991,139,1213,1,9,5,3,8,1,476,1,2,71
17992,139,1213,1,9,5,3,8,2,399,2,1,71
18048,139,1424,1,5,1,6,3,1,284,1,3,72
18049,139,1424,1,5,1,6,3,2,448,2,2,72
18050,139,1424,1,5,1,6,3,1,267,3,1,72
18161,139,1419,0,5,9,3,6,1,398,1,2,73
18162,139,1419,0,5,9,3,6,2,678,2,1,73
18278,139,988,0,5,9,8,2,1,323,1,2,74
18279,139,988,0,5,9,8,2,2,320,2,1,74
18327,139,1367,0,3,3,8,3,1,446,1,2,75
18328,139,1367,0,3,3,8,3,2,566,2,1,75
18771,139,2100,1,1,3,6,2,1,262,1,3,76
18772,139,2100,1,1,3,6,2,2,454,2,2,76
18773,139,2100,1,1,3,6,2,1,899,3,1,76
19095,139,1222,1,9,5,3,7,1,363,1,3,77
19096,139,1222,1,9,5,3,7,2,362,2,2,77
19097,139,1222,1,9,5,3,7,1,104,3,1,77
19259,139,767,0,1,1,6,3,1,163,1,2,78
19260,139,767,0,1,1,6,3,2,269,2,1,78
19339,139,2120,1,9,5,3,6,1,333,1,3,79
19340,139,2120,1,9,5,3,6,2,771,2,2,79
19341,139,2120,1,9,5,3,6,1,516,3,1,79
19534,139,1493,0,3,5,3,7,1,297,1,2,80
19535,139,1493,0,3,5,3,7,2,786,2,1,80
19565,139,935,0,3,1,8,2,1,220,1,2,81
19566,139,935,0,3,1,8,2,2,416,2,1,81
19630,139,1445,1,3,1,2,7,1,299,1,3,82
19631,139,1445,1,3,1,2,7,2,534,2,2,82
19632,139,1445,1,3,1,2,7,1,180,3,1,82
19660,139,944,1,1,5,4,7,1,365,1,2,83
19661,139,944,1,1,5,4,7,2,266,2,1,83
19727,139,1413,1,9,9,4,8,1,466,1,3,84
19728,139,1413,1,9,9,4,8,2,380,2,2,84
19729,139,1413,1,9,9,4,8,1,178,3,1,84
19791,139,1069,1,9,5,2,7,1,349,1,2,85
19792,139,1069,1,9,5,2,7,2,381,2,1,85
19859,139,886,0,1,9,9,2,1,196,1,2,86
19860,139,886,0,1,9,9,2,2,374,2,1,86
19905,139,1149,0,1,1,3,6,1,397,1,2,87
19906,139,1149,0,1,1,3,6,2,374,2,1,87
20084,139,7637,0,3,1,3,7,1,299,1,4,88
20085,139,7637,0,3,1,3,7,2,420,2,3,88
20086,139,7637,0,3,1,3,7,1,3322,3,2,88
20087,139,7637,0,3,1,3,7,2,2325,4,1,88
20185,139,1435,1,1,1,6,4,1,210,1,3,89
20186,139,1435,1,1,1,6,4,2,711,2,2,89
20187,139,1435,1,1,1,6,4,1,123,3,1,89
20235,139,1660,0,1,1,9,4,1,471,1,2,90
20236,139,1660,0,1,1,9,4,2,848,2,1,90
20382,139,1046,0,3,9,9,2,1,503,1,2,91
20383,139,1046,0,3,9,9,2,2,198,2,1,91
20588,139,1694,0,1,9,9,3,1,999,1,2,92
20589,139,1694,0,1,9,9,3,2,457,2,1,92
20645,139,879,1,1,1,4,9,1,520,1,2,93
20646,139,879,1,1,1,4,9,2,44,2,1,93
20700,139,1367,0,5,3,3,6,1,274,1,3,94
20701,139,1367,0,5,3,3,6,2,546,2,2,94
20702,139,1367,0,5,3,3,6,1,169,3,1,94
20954,139,1023,0,1,9,9,3,1,374,1,2,95
20955,139,1023,0,1,9,9,3,2,284,2,1,95
21152,139,3710,1,1,3,7,3,1,195,1,6,96
21153,139,3710,1,1,3,7,3,2,523,2,5,96
21154,139,3710,1,1,3,7,3,1,644,3,4,96
21155,139,3710,1,1,3,7,3,2,587,4,3,96
21156,139,3710,1,1,3,7,3,1,204,5,2,96
21157,139,3710,1,1,3,7,3,2,638,6,1,96
20,140,5967,1,8,5,2,6,1,697,1,6,1
21,140,5967,1,8,5,2,6,2,813,2,5,1
22,140,5967,1,8,5,2,6,1,209,3,4,1
23,140,5967,1,8,5,2,6,3,1170,4,3,1
24,140,5967,1,8,5,2,6,4,1283,5,2,1
25,140,5967,1,8,5,2,6,1,779,6,1,1
82,140,4952,1,7,3,3,9,1,1264,1,5,2
83,140,4952,1,7,3,3,9,2,1622,2,4,2
84,140,4952,1,7,3,3,9,1,592,3,3,2
85,140,4952,1,7,3,3,9,2,350,4,2,2
86,140,4952,1,7,3,3,9,3,421,5,1,2
122,140,8522,0,6,7,7,3,1,1105,1,8,3
123,140,8522,0,6,7,7,3,2,1744,2,7,3
124,140,8522,0,6,7,7,3,1,586,3,6,3
125,140,8522,0,6,7,7,3,2,1937,4,5,3
126,140,8522,0,6,7,7,3,1,412,5,4,3
127,140,8522,0,6,7,7,3,3,351,6,3,3
128,140,8522,0,6,7,7,3,4,816,7,2,3
129,140,8522,0,6,7,7,3,2,158,8,1,3
197,140,5539,1,8,6,2,6,1,1005,1,4,4
198,140,5539,1,8,6,2,6,2,1059,2,3,4
199,140,5539,1,8,6,2,6,1,2196,3,2,4
200,140,5539,1,8,6,2,6,2,392,4,1,4
259,140,1716,0,3,6,9,4,1,1145,1,2,5
260,140,1716,0,3,6,9,4,2,186,2,1,5
847,140,4728,0,6,7,7,3,1,529,1,5,6
848,140,4728,0,6,7,7,3,2,1384,2,4,6
849,140,4728,0,6,7,7,3,1,774,3,3,6
850,140,4728,0,6,7,7,3,4,379,4,2,6
851,140,4728,0,6,7,7,3,2,880,5,1,6
903,140,6231,1,9,6,2,6,1,2693,1,3,7
904,140,6231,1,9,6,2,6,2,1907,2,2,7
905,140,6231,1,9,6,2,6,3,814,3,1,7
1120,140,4887,0,6,8,9,2,2,790,1,6,8
1121,140,4887,0,6,8,9,2,1,714,2,5,8
1122,140,4887,0,6,8,9,2,3,400,3,4,8
1123,140,4887,0,6,8,9,2,4,547,4,3,8
1124,140,4887,0,6,8,9,2,3,954,5,2,8
1125,140,4887,0,6,8,9,2,1,557,6,1,8
1156,140,7176,0,7,9,8,4,1,796,1,8,9
1157,140,7176,0,7,9,8,4,2,1810,2,7,9
1158,140,7176,0,7,9,8,4,1,1911,3,6,9
1159,140,7176,0,7,9,8,4,3,308,4,5,9
1160,140,7176,0,7,9,8,4,4,102,5,4,9
1161,140,7176,0,7,9,8,4,2,500,6,3,9
1162,140,7176,0,7,9,8,4,4,386,7,2,9
1163,140,7176,0,7,9,8,4,2,310,8,1,9
1429,140,9556,0,6,6,6,4,1,810,1,9,10
1430,140,9556,0,6,6,6,4,2,577,2,8,10
1431,140,9556,0,6,6,6,4,4,656,3,7,10
1432,140,9556,0,6,6,6,4,3,677,4,6,10
1433,140,9556,0,6,6,6,4,1,2410,5,5,10
1434,140,9556,0,6,6,6,4,4,243,6,4,10
1435,140,9556,0,6,6,6,4,2,117,7,3,10
1436,140,9556,0,6,6,6,4,1,1779,8,2,10
1437,140,9556,0,6,6,6,4,2,1022,9,1,10
1521,140,4065,0,5,8,7,2,1,615,1,5,11
1522,140,4065,0,5,8,7,2,2,925,2,4,11
1523,140,4065,0,5,8,7,2,1,539,3,3,11
1524,140,4065,0,5,8,7,2,3,230,4,2,11
1525,140,4065,0,5,8,7,2,4,1083,5,1,11
1740,140,6411,0,5,6,8,2,1,736,1,8,12
1741,140,6411,0,5,6,8,2,2,973,2,7,12
1742,140,6411,0,5,6,8,2,4,158,3,6,12
1743,140,6411,0,5,6,8,2,2,364,4,5,12
1744,140,6411,0,5,6,8,2,1,1569,5,4,12
1745,140,6411,0,5,6,8,2,3,876,6,3,12
1746,140,6411,0,5,6,8,2,4,366,7,2,12
1747,140,6411,0,5,6,8,2,2,270,8,1,12
1795,140,8232,1,7,6,3,6,1,521,1,11,13
1796,140,8232,1,7,6,3,6,2,892,2,10,13
1797,140,8232,1,7,6,3,6,1,267,3,9,13
1798,140,8232,1,7,6,3,6,3,351,4,8,13
1799,140,8232,1,7,6,3,6,4,185,5,7,13
1800,140,8232,1,7,6,3,6,2,960,6,6,13
1801,140,8232,1,7,6,3,6,1,673,7,5,13
1802,140,8232,1,7,6,3,6,2,1021,8,4,13
1803,140,8232,1,7,6,3,6,1,287,9,3,13
1804,140,8232,1,7,6,3,6,2,685,10,2,13
1805,140,8232,1,7,6,3,6,1,1023,11,1,13
1937,140,6293,1,8,5,4,7,1,1173,1,6,14
1938,140,6293,1,8,5,4,7,2,1664,2,5,14
1939,140,6293,1,8,5,4,7,1,1316,3,4,14
1940,140,6293,1,8,5,4,7,3,435,4,3,14
1941,140,6293,1,8,5,4,7,4,184,5,2,14
1942,140,6293,1,8,5,4,7,2,468,6,1,14
2095,140,5506,0,5,7,6,2,1,577,1,7,15
2096,140,5506,0,5,7,6,2,2,1170,2,6,15
2097,140,5506,0,5,7,6,2,4,223,3,5,15
2098,140,5506,0,5,7,6,2,3,270,4,4,15
2099,140,5506,0,5,7,6,2,1,1349,5,3,15
2100,140,5506,0,5,7,6,2,2,422,6,2,15
2101,140,5506,0,5,7,6,2,4,580,7,1,15
2152,140,1931,1,8,6,2,6,1,749,1,3,16
2153,140,1931,1,8,6,2,6,2,502,2,2,16
2154,140,1931,1,8,6,2,6,1,268,3,1,16
2254,140,5714,0,6,7,9,2,1,866,1,6,17
2255,140,5714,0,6,7,9,2,2,1069,2,5,17
2256,140,5714,0,6,7,9,2,1,976,3,4,17
2257,140,5714,0,6,7,9,2,3,317,4,3,17
2258,140,5714,0,6,7,9,2,4,813,5,2,17
2259,140,5714,0,6,7,9,2,2,696,6,1,17
2401,140,4970,0,4,8,7,2,1,466,1,5,18
2402,140,4970,0,4,8,7,2,2,2935,2,4,18
2403,140,4970,0,4,8,7,2,1,563,3,3,18
2404,140,4970,0,4,8,7,2,4,220,4,2,18
2405,140,4970,0,4,8,7,2,2,98,5,1,18
2456,140,3705,1,8,7,4,7,1,1525,1,4,19
2457,140,3705,1,8,7,4,7,2,737,2,3,19
2458,140,3705,1,8,7,4,7,1,700,3,2,19
2459,140,3705,1,8,7,4,7,3,169,4,1,19
2902,140,7515,0,6,6,7,4,1,1487,1,6,20
2903,140,7515,0,6,6,7,4,2,1285,2,5,20
2904,140,7515,0,6,6,7,4,4,182,3,4,20
2905,140,7515,0,6,6,7,4,3,639,4,3,20
2906,140,7515,0,6,6,7,4,1,1961,5,2,20
2907,140,7515,0,6,6,7,4,4,844,6,1,20
3028,140,4632,0,5,7,9,3,1,1376,1,6,21
3029,140,4632,0,5,7,9,3,2,1126,2,5,21
3030,140,4632,0,5,7,9,3,1,343,3,4,21
3031,140,4632,0,5,7,9,3,4,271,4,3,21
3032,140,4632,0,5,7,9,3,3,214,5,2,21
3033,140,4632,0,5,7,9,3,4,512,6,1,21
3083,140,3270,1,9,7,3,8,1,843,1,4,22
3084,140,3270,1,9,7,3,8,2,817,2,3,22
3085,140,3270,1,9,7,3,8,1,931,3,2,22
3086,140,3270,1,9,7,3,8,3,153,4,1,22
3342,140,2323,1,9,5,3,8,1,736,1,3,23
3343,140,2323,1,9,5,3,8,2,744,2,2,23
3344,140,2323,1,9,5,3,8,1,350,3,1,23
3542,140,4746,1,6,6,4,8,1,656,1,9,24
3543,140,4746,1,6,6,4,8,2,364,2,8,24
3544,140,4746,1,6,6,4,8,1,204,3,7,24
3545,140,4746,1,6,6,4,8,3,460,4,6,24
3546,140,4746,1,6,6,4,8,1,291,5,5,24
3547,140,4746,1,6,6,4,8,3,732,6,4,24
3548,140,4746,1,6,6,4,8,1,185,7,3,24
3549,140,4746,1,6,6,4,8,2,454,8,2,24
3550,140,4746,1,6,6,4,8,1,456,9,1,24
3602,140,4062,1,6,5,4,7,1,335,1,7,25
3603,140,4062,1,6,5,4,7,2,700,2,6,25
3604,140,4062,1,6,5,4,7,1,472,3,5,25
3605,140,4062,1,6,5,4,7,3,374,4,4,25
3606,140,4062,1,6,5,4,7,1,219,5,3,25
3607,140,4062,1,6,5,4,7,2,516,6,2,25
3608,140,4062,1,6,5,4,7,1,478,7,1,25
3655,140,6210,1,7,5,3,6,1,894,1,6,26
3656,140,6210,1,7,5,3,6,2,1078,2,5,26
3657,140,6210,1,7,5,3,6,1,2010,3,4,26
3658,140,6210,1,7,5,3,6,2,825,4,3,26
3659,140,6210,1,7,5,3,6,3,448,5,2,26
3660,140,6210,1,7,5,3,6,4,102,6,1,26
3770,140,5200,1,8,5,4,9,1,2017,1,5,27
3771,140,5200,1,8,5,4,9,2,1069,2,4,27
3772,140,5200,1,8,5,4,9,3,540,3,3,27
3773,140,5200,1,8,5,4,9,4,446,4,2,27
3774,140,5200,1,8,5,4,9,3,444,5,1,27
3994,140,3761,0,5,6,7,4,1,921,1,4,28
3995,140,3761,0,5,6,7,4,2,522,2,3,28
3996,140,3761,0,5,6,7,4,4,899,3,2,28
3997,140,3761,0,5,6,7,4,3,823,4,1,28
4463,140,5571,0,6,7,6,3,1,316,1,6,29
4464,140,5571,0,6,7,6,3,2,809,2,5,29
4465,140,5571,0,6,7,6,3,1,330,3,4,29
4466,140,5571,0,6,7,6,3,3,1255,4,3,29
4467,140,5571,0,6,7,6,3,4,934,5,2,29
4468,140,5571,0,6,7,6,3,2,854,6,1,29
4569,140,4209,0,7,9,8,3,2,750,1,5,30
4570,140,4209,0,7,9,8,3,1,1355,2,4,30
4571,140,4209,0,7,9,8,3,3,177,3,3,30
4572,140,4209,0,7,9,8,3,4,471,4,2,30
4573,140,4209,0,7,9,8,3,2,781,5,1,30
4719,140,1625,1,7,3,2,9,1,498,1,3,31
4720,140,1625,1,7,3,2,9,2,603,2,2,31
4721,140,1625,1,7,3,2,9,1,121,3,1,31
4764,140,2782,0,5,8,6,2,1,538,1,3,32
4765,140,2782,0,5,8,6,2,2,1142,2,2,32
4766,140,2782,0,5,8,6,2,1,608,3,1,32
4804,140,4737,1,7,5,2,9,1,586,1,6,33
4805,140,4737,1,7,5,2,9,2,1157,2,5,33
4806,140,4737,1,7,5,2,9,3,698,3,4,33
4807,140,4737,1,7,5,2,9,4,549,4,3,33
4808,140,4737,1,7,5,2,9,2,346,5,2,33
4809,140,4737,1,7,5,2,9,1,411,6,1,33
4845,140,1498,1,8,3,3,9,1,458,1,3,34
4846,140,1498,1,8,3,3,9,2,553,2,2,34
4847,140,1498,1,8,3,3,9,1,89,3,1,34
4884,140,5644,0,5,7,9,4,1,450,1,7,35
4885,140,5644,0,5,7,9,4,2,1551,2,6,35
4886,140,5644,0,5,7,9,4,4,153,3,5,35
4887,140,5644,0,5,7,9,4,3,1437,4,4,35
4888,140,5644,0,5,7,9,4,4,724,5,3,35
4889,140,5644,0,5,7,9,4,2,268,6,2,35
4890,140,5644,0,5,7,9,4,1,17,7,1,35
4979,140,4830,0,5,8,9,3,1,530,1,6,36
4980,140,4830,0,5,8,9,3,2,779,2,5,36
4981,140,4830,0,5,8,9,3,1,637,3,4,36
4982,140,4830,0,5,8,9,3,3,201,4,3,36
4983,140,4830,0,5,8,9,3,4,1183,5,2,36
4984,140,4830,0,5,8,9,3,2,691,6,1,36
5450,140,5984,0,6,6,7,2,1,643,1,7,37
5451,140,5984,0,6,6,7,2,2,1519,2,6,37
5452,140,5984,0,6,6,7,2,4,447,3,5,37
5453,140,5984,0,6,6,7,2,3,353,4,4,37
5454,140,5984,0,6,6,7,2,1,1325,5,3,37
5455,140,5984,0,6,6,7,2,2,754,6,2,37
5456,140,5984,0,6,6,7,2,4,105,7,1,37
5636,140,4148,0,7,7,2,8,1,1047,1,3,38
5637,140,4148,0,7,7,2,8,2,1818,2,2,38
5638,140,4148,0,7,7,2,8,4,697,3,1,38
5719,140,6289,0,6,6,4,8,1,1243,1,6,39
5720,140,6289,0,6,6,4,8,2,1261,2,5,39
5721,140,6289,0,6,6,4,8,4,347,3,4,39
5722,140,6289,0,6,6,4,8,3,314,4,3,39
5723,140,6289,0,6,6,4,8,1,315,5,2,39
5724,140,6289,0,6,6,4,8,2,1902,6,1,39
