"","val_A1","val_B1","val_A2","val_B2","subj_idx","drift","rho","noise","nDT","bias","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"1762",82,125,162,117.2733,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,3.42613885486667,1338.86,2779
"1763",234,153,92.8337,164,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,4.20313885486667,1472.25,3556
"1764",259.7662,180,132,202,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.11613885486667,0,469
"1765",280,162,64.0041,136,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-2.02413885486667,616.56,1377
"1766",286,194.2197,147,232,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.15913885486667,221.57,512
"1767",43.5115,83,284,175,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,1.64213885486667,587.67,995
"1768",91,141.8237,272,156,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-2.49513885486667,1030.05,1848
"1769",127.7165,170,286,202,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,1.71813885486667,1003.78,1071
"1770",287,105,65,215.6003,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.35813885486667,117.94,711
"1771",145.8271,189,238,190,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,1.50013885486667,400.87,853
"1772",36,132.0805,283,113,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,1.10713885486667,4.09999999999999,460
"1773",272,232,189,221.9482,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.06913885486667,422,422
"1774",35,73.3212,123,77,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,3.29613885486667,1071.8,2649
"1775",268,182,72,113.8685,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.00813885486667,297.7,361
"1776",128,223,283,163.746,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-2.06813885486667,335.02,1421
"1777",86,151,268,134.4648,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,1.45813885486667,124.75,811
"1778",94,128,175.737,141,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.24513885486667,138.25,598
"1779",97,137.5998,254,203,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-2.32613885486667,680.79,1679
"1780",245,130,76,160.2041,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,2.27913885486667,643.500000000001,1632
"1781",298,216.7223,148,204,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.93013885486667,395.68,1283
"1782",107,141.9429,251,218,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-2.55413885486667,724.089999999999,1907
"1783",277.912,199,124,182,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.53213885486667,409.8,885
"1784",31,146,295,100.9961,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.11113885486667,0,464
"1785",208,77.6151,38,104,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,1.78413885486667,402.43,1137
"1786",35.9532,101,205,86,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.71213885486667,292.9,1065
"1787",298,179,117.7073,181,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,2.70313885486667,1138.57,2056
"1788",44,105,201.4052,106,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,1.73613885486667,340.1,1089
"1789",191,80,39.5088,121,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-0.905138854866667,2.44,258
"1790",281,234,166,200.8649,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,1.17913885486667,16.5900000000001,532
"1791",75,156,255.7032,170,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.10013885486667,180.07,453
"1792",255,182.346,85,146,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,1.71713885486667,287.58,1070
"1793",78,195,279,123.5882,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,3.92013885486667,1320.08,3273
"1794",294,89,38.3472,152,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.76613885486667,541.4,1119
"1795",289,144,70,143.3388,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-3.95213885486667,1003.26,3305
"1796",235,87,39.3272,167,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,1.76813885486667,333.22,1121
"1797",259,124,32.1509,123,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,2.10813885486667,905.97,1461
"1798",299,226,151.3367,212,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,3.43013885486667,1232.56,2783
"1799",41,204,272,79.997,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,3.45413885486667,716.17,2807
"1800",35.5948,88,240,160,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.10313885486667,54.6000000000001,456
"1801",104,163.2281,252,183,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,4.29713885486667,1189.94,3650
"1802",58,127,216.7874,117,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,1.04413885486667,130.35,397
"1803",57,97,216.5706,163,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-0.925138854866667,0,278
"1804",48,149,256,142.2412,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-0.813138854866667,0,166
"1805",97,191,234.7675,140,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,1.31313885486667,266.4,666
"1806",242,190.0531,118,161,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,3.60813885486667,1031.29,2961
"1807",42.7407,96,196,93,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,4.37613885486667,1361.22,3729
"1808",90,146,218.228,157,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-1.05813885486667,0,411
"1809",261,156,92.1644,172,10,0.121144086965,0.687782471233333,0.7406418473,0.647138854866667,0.483379721466667,0.68318485973,0.74115025979,-4.38513885486667,2289.79,3738
"1810",39.5088,121,191,80,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,3.62787336588667,594.32,3260
"1811",296,251,204,241.0683,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.63587336588667,774.02,1268
"1812",166,200.8649,281,234,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,2.62387336588667,856.44,2256
"1813",127.7165,202,286,170,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,2.28687336588667,1037.22,1919
"1814",286,131.0204,46,150,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-2.07687336588667,941.51,1709
"1815",33.5172,132,265,123,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,2.22887336588667,664.5,1861
"1816",260,210,43,92.3709,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.70987336588667,610.73,1342
"1817",50.3627,90,197,139,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,2.24887336588667,792.57,1881
"1818",295,100.9961,31,146,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.54187336588667,573.92,1174
"1819",90.0296,189,245,136,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.50187336588667,437.52,1134
"1820",100,163,241,188.2743,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.34987336588667,394.21,982
"1821",162,125,82,117.2733,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-2.14087336588667,866.1,1773
"1822",271,217.342,155,200,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.99287336588667,948.67,1625
"1823",193,103,39.804,135,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,2.40987336588667,1120.94,2042
"1824",267,111.5508,50,141,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-2.25787336588667,635.29,1890
"1825",267,139.2965,90,192,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.18987336588667,169.07,822
"1826",90.4721,163,268,155,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.21587336588667,354.94,848
"1827",205,86,35.9532,101,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,1.69387336588667,422.15,1326
"1828",89.8811,126,248,191,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.58587336588667,396.07,1218
"1829",218.228,146,90,157,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.85887336588667,879.859999999988,1491
"1830",128,163.746,283,223,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-2.24887336588667,1094.64,1881
"1831",89,123,247,181.9277,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,3.26187336588667,1220.15,2894
"1832",291,141.3128,65,140,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.66687336588667,430.88,1299
"1833",256,149,48,142.2412,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.67287336588667,641.370000000015,1305
"1834",87,160,191,118,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-2.75587336588667,874.17,2388
"1835",30,77.3563,128,62,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,1.98287336588667,743.05,1615
"1836",161,228.7713,297,221,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-2.62587336588667,1142.9,2258
"1837",299,76,37.6023,171,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,2.54587336588667,949.02,2178
"1838",260,182,92,139.9692,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-2.14787336588667,614.75,1780
"1839",107,148,237,196.6513,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.78587336588667,722.84,1418
"1840",180.8331,128,59,99,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-2.85287336588667,533.12,2485
"1841",265,70.1675,35,147,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.71287336588667,825.17,1345
"1842",94,141,175.737,128,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.86787336588667,665.240000000015,1500
"1843",170,120,59.5619,119,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.65287336588667,851.17,1285
"1844",68,165.2795,276,129,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.69187336588667,650.02,1324
"1845",282.2638,177,79,148,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,1.68487336588667,522.01,1317
"1846",225,157.0719,88,145,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.50987336588667,785.26,1142
"1847",296.8188,231,110,169,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,1.96087336588667,725.59,1593
"1848",74,130.8935,252,143,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,3.58787336588667,860.1,3220
"1849",133,232,285.3243,180,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,2.13187336588667,954.27,1764
"1850",219,174.1721,77,117,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.01787336588667,296.23,650
"1851",208,104,38,77.6151,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,1.72087336588667,682.27,1353
"1852",240,88,35.5948,160,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.08787336588667,0,720
"1853",289,183,46,92.6492,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,1.20687336588667,650.86,839
"1854",84.3892,142,232,167,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,5.17087336588667,625.2,4803
"1855",143,210.4749,265,184,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,1.86687336588667,657.610000000025,1499
"1856",40,177,289,117.0609,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-0.941873365886667,250.4,574
"1857",283,132.0805,36,113,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-2.48087336588667,980.11,2113
"1858",293,209,177.1271,252,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.10587336588667,385.3,738
"1859",238,189,145.8271,190,11,0.175679149995667,0.567475978713333,0.0862848988633333,0.367873365886667,0.551132701,0.425117246446667,0.711659272716667,-1.29587336588667,460.3,928
